route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
14456,11,4829150,DOWNTOWN,,0,1403222,123746,0,0
14456,11,4828941,DOWNTOWN,,0,1403217,123745,0,0
14456,11,4829151,DOWNTOWN,,0,1403219,123746,0,0
14456,11,4828942,DOWNTOWN,,0,1403221,123745,0,0
14456,11,4829152,DOWNTOWN,,0,1403223,123746,0,0
14456,11,4828943,DOWNTOWN,,0,1403225,123745,0,0
14456,11,4829153,DOWNTOWN,,0,1403220,123746,0,0
14456,11,4828944,DOWNTOWN,,0,1403218,123745,0,0
14456,11,4829154,DOWNTOWN,,0,1403224,123746,0,0
14456,11,4828945,DOWNTOWN,,0,1403222,123745,0,0
14456,11,4829155,DOWNTOWN,,0,1403217,123746,0,0
14456,11,4828946,DOWNTOWN,,0,1403219,123745,0,0
14456,11,4829156,DOWNTOWN,,0,1403221,123746,0,0
14456,11,4828947,DOWNTOWN,,0,1403223,123745,0,0
14456,11,4829157,DOWNTOWN,,0,1403225,123746,0,0
14456,11,4828948,DOWNTOWN,,0,1403220,123745,0,0
14456,11,4829158,DOWNTOWN,,0,1403218,123746,0,0
14456,11,4828949,DOWNTOWN,,0,1403224,123745,0,0
14456,11,4829159,DOWNTOWN,,0,1403222,123746,0,0
14456,11,4828950,DOWNTOWN,,0,1403217,123745,0,0
14456,11,4829160,DOWNTOWN,,0,1403219,123746,0,0
14456,11,4828951,DOWNTOWN,,0,1403221,123745,0,0
14456,11,4829161,DOWNTOWN,,0,1403223,123746,0,0
14456,11,4828952,DOWNTOWN,,0,1403225,123745,0,0
14456,11,4829162,DOWNTOWN,,0,1403220,123746,0,0
14456,11,4828953,DOWNTOWN,,0,1403218,123745,0,0
14456,11,4829163,DOWNTOWN,,0,1403224,123746,0,0
14456,11,4828954,DOWNTOWN,,0,1403222,123745,0,0
14456,11,4829164,DOWNTOWN,,0,1403217,123746,0,0
14456,11,4828955,DOWNTOWN,,0,1403219,123745,0,0
14456,11,4829165,DOWNTOWN,,0,1403221,123746,0,0
14456,11,4828956,DOWNTOWN,,0,1403223,123745,0,0
