stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,level_id
107_1_S40,,STOP_107_1_S40,,21.000334,105.521866,,,0,,,0,,
107_1_S41,,STOP_107_1_S41,,20.990534,105.516098,,,0,,,0,,
107_1_S42,,STOP_107_1_S42,,20.990084,105.510345,,,0,,,0,,
107_1_S43,,STOP_107_1_S43,,20.989901,105.503899,,,0,,,0,,
107_1_S44,,STOP_107_1_S44,,20.991966,105.494835,,,0,,,0,,
107_1_S45,,STOP_107_1_S45,,20.995934,105.487762,,,0,,,0,,
107_1_S46,,STOP_107_1_S46,,21.010366,105.4683,,,0,,,0,,
107_1_S47,,STOP_107_1_S47,,21.014833,105.463348,,,0,,,0,,
107_1_S48,,STOP_107_1_S48,,21.037115,105.455734,,,0,,,0,,
107_2_S1,,STOP_107_2_S1,,21.037115,105.455734,,,0,,,0,,
107_2_S2,,STOP_107_2_S2,,21.014982,105.463097,,,0,,,0,,
107_2_S3,,STOP_107_2_S3,,21.010134,105.46843,,,0,,,0,,
107_2_S4,,STOP_107_2_S4,,20.995634,105.487999,,,0,,,0,,
107_2_S5,,STOP_107_2_S5,,20.991817,105.494965,,,0,,,0,,
107_2_S6,,STOP_107_2_S6,,20.989784,105.504234,,,0,,,0,,
107_2_S7,,STOP_107_2_S7,,20.990034,105.510696,,,0,,,0,,
107_2_S8,,STOP_107_2_S8,,20.990475,105.515747,,,0,,,0,,
107_2_S9,,STOP_107_2_S9,,20.996683,105.523048,,,0,,,0,,
107_2_S10,,STOP_107_2_S10,,21.000084,105.522034,,,0,,,0,,
107_2_S11,,STOP_107_2_S11,,21.006332,105.518417,,,0,,,0,,
107_2_S12,,STOP_107_2_S12,,21.009899,105.524261,,,0,,,0,,
107_2_S13,,STOP_107_2_S13,,21.0089,105.530251,,,0,,,0,,
107_2_S14,,STOP_107_2_S14,,21.000633,105.533066,,,0,,,0,,
107_2_S15,,STOP_107_2_S15,,20.990084,105.537994,,,0,,,0,,
107_2_S16,,STOP_107_2_S16,,20.990116,105.550194,,,0,,,0,,
107_2_S17,,STOP_107_2_S17,,20.9895,105.559578,,,0,,,0,,
107_2_S18,,STOP_107_2_S18,,20.988649,105.572327,,,0,,,0,,
107_2_S19,,STOP_107_2_S19,,20.993683,105.587143,,,0,,,0,,
107_2_S20,,STOP_107_2_S20,,20.99715,105.595383,,,0,,,0,,
107_2_S21,,STOP_107_2_S21,,21.000853,105.606018,,,0,,,0,,
107_2_S22,,STOP_107_2_S22,,21.001432,105.621681,,,0,,,0,,
107_2_S23,,STOP_107_2_S23,,21.002346,105.630127,,,0,,,0,,
107_2_S24,,STOP_107_2_S24,,21.002876,105.635628,,,0,,,0,,
107_2_S25,,STOP_107_2_S25,,21.00296,105.648186,,,0,,,0,,
107_2_S26,,STOP_107_2_S26,,21.002483,105.657913,,,0,,,0,,
107_2_S27,,STOP_107_2_S27,,21.003267,105.668694,,,0,,,0,,
107_2_S28,,STOP_107_2_S28,,21.004068,105.677475,,,0,,,0,,
107_2_S29,,STOP_107_2_S29,,21.006765,105.697937,,,0,,,0,,
107_2_S30,,STOP_107_2_S30,,21.009884,105.711342,,,0,,,0,,
107_2_S31,,STOP_107_2_S31,,21.010866,105.718643,,,0,,,0,,
107_2_S32,,STOP_107_2_S32,,21.010433,105.728966,,,0,,,0,,
107_2_S33,,STOP_107_2_S33,,21.010149,105.731628,,,0,,,0,,
107_2_S34,,STOP_107_2_S34,,21.00935,105.74614,,,0,,,0,,
107_2_S35,,STOP_107_2_S35,,21.00835,105.751396,,,0,,,0,,
107_2_S36,,STOP_107_2_S36,,21.006916,105.758476,,,0,,,0,,
107_2_S37,,STOP_107_2_S37,,21.00506,105.767555,,,0,,,0,,
107_2_S38,,STOP_107_2_S38,,21.003567,105.774712,,,0,,,0,,
107_2_S39,,STOP_107_2_S39,,21.002399,105.780426,,,0,,,0,,
107_2_S40,,STOP_107_2_S40,,21.003452,105.790283,,,0,,,0,,
107_2_S41,,STOP_107_2_S41,,21.00704,105.794815,,,0,,,0,,
107_2_S42,,STOP_107_2_S42,,21.010099,105.798828,,,0,,,0,,
107_2_S43,,STOP_107_2_S43,,21.012848,105.801895,,,0,,,0,,
107_2_S44,,STOP_107_2_S44,,21.01845,105.807259,,,0,,,0,,
107_2_S45,,STOP_107_2_S45,,21.021702,105.809166,,,0,,,0,,
107_2_S46,,STOP_107_2_S46,,21.024086,105.810585,,,0,,,0,,
107_2_S47,,STOP_107_2_S47,,21.028454,105.812332,,,0,,,0,,
107_2_S48,,STOP_107_2_S48,,21.030943,105.818611,,,0,,,0,,
107_2_S49,,STOP_107_2_S49,,21.03159,105.822876,,,0,,,0,,
107_2_S50,,STOP_107_2_S50,,21.032232,105.829575,,,0,,,0,,
108_1_S1,,STOP_108_1_S1,,20.864737,105.866821,,,0,,,0,,
108_1_S2,,STOP_108_1_S2,,20.863853,105.866859,,,0,,,0,,
108_1_S3,,STOP_108_1_S3,,20.854271,105.870071,,,0,,,0,,
108_1_S4,,STOP_108_1_S4,,20.843037,105.872627,,,0,,,0,,
108_1_S5,,STOP_108_1_S5,,20.831005,105.877541,,,0,,,0,,
108_1_S6,,STOP_108_1_S6,,20.823654,105.881706,,,0,,,0,,
108_1_S7,,STOP_108_1_S7,,20.806656,105.883774,,,0,,,0,,
108_1_S8,,STOP_108_1_S8,,20.797173,105.886604,,,0,,,0,,
108_1_S9,,STOP_108_1_S9,,20.785973,105.892006,,,0,,,0,,
108_1_S10,,STOP_108_1_S10,,20.773489,105.899025,,,0,,,0,,
108_1_S11,,STOP_108_1_S11,,20.769405,105.903221,,,0,,,0,,
108_1_S12,,STOP_108_1_S12,,20.762405,105.909225,,,0,,,0,,
108_1_S13,,STOP_108_1_S13,,20.756212,105.911728,,,0,,,0,,
108_1_S14,,STOP_108_1_S14,,20.74724,105.911339,,,0,,,0,,
108_1_S15,,STOP_108_1_S15,,20.741541,105.913269,,,0,,,0,,
108_1_S16,,STOP_108_1_S16,,20.737989,105.913307,,,0,,,0,,
108_1_S17,,STOP_108_1_S17,,20.731274,105.912209,,,0,,,0,,
108_1_S18,,STOP_108_1_S18,,20.720957,105.911339,,,0,,,0,,
108_1_S19,,STOP_108_1_S19,,20.719173,105.911926,,,0,,,0,,
108_1_S20,,STOP_108_1_S20,,20.718491,105.91777,,,0,,,0,,
108_1_S21,,STOP_108_1_S21,,20.715557,105.927826,,,0,,,0,,
108_1_S22,,STOP_108_1_S22,,20.712191,105.929771,,,0,,,0,,
108_1_S23,,STOP_108_1_S23,,20.708775,105.941704,,,0,,,0,,
108_1_S24,,STOP_108_1_S24,,20.70874,105.945389,,,0,,,0,,
108_1_S25,,STOP_108_1_S25,,20.703625,105.951118,,,0,,,0,,
108_1_S26,,STOP_108_1_S26,,20.700174,105.954552,,,0,,,0,,
108_1_S27,,STOP_108_1_S27,,20.696224,105.955742,,,0,,,0,,
108_1_S28,,STOP_108_1_S28,,20.692675,105.955254,,,0,,,0,,
108_1_S29,,STOP_108_1_S29,,20.688141,105.956108,,,0,,,0,,
108_1_S30,,STOP_108_1_S30,,20.684175,105.956802,,,0,,,0,,
108_1_S31,,STOP_108_1_S31,,20.680075,105.95739,,,0,,,0,,
108_1_S32,,STOP_108_1_S32,,20.673658,105.957039,,,0,,,0,,
108_1_S33,,STOP_108_1_S33,,20.668991,105.953239,,,0,,,0,,
108_1_S34,,STOP_108_1_S34,,20.665258,105.944954,,,0,,,0,,
108_1_S35,,STOP_108_1_S35,,20.661547,105.943474,,,0,,,0,,
108_1_S36,,STOP_108_1_S36,,20.654642,105.946823,,,0,,,0,,
108_1_S37,,STOP_108_1_S37,,20.65276,105.952507,,,0,,,0,,
108_1_S38,,STOP_108_1_S38,,20.65136,105.957756,,,0,,,0,,
108_2_S1,,STOP_108_2_S1,,20.65136,105.957756,,,0,,,0,,
108_2_S2,,STOP_108_2_S2,,20.652676,105.953018,,,0,,,0,,
108_2_S3,,STOP_108_2_S3,,20.654875,105.946487,,,0,,,0,,
108_2_S4,,STOP_108_2_S4,,20.661093,105.943588,,,0,,,0,,
108_2_S5,,STOP_108_2_S5,,20.665359,105.945175,,,0,,,0,,
108_2_S6,,STOP_108_2_S6,,20.669241,105.953575,,,0,,,0,,
108_2_S7,,STOP_108_2_S7,,20.673325,105.956985,,,0,,,0,,
108_2_S8,,STOP_108_2_S8,,20.679726,105.957458,,,0,,,0,,
108_2_S9,,STOP_108_2_S9,,20.683624,105.956924,,,0,,,0,,
108_2_S10,,STOP_108_2_S10,,20.687475,105.956268,,,0,,,0,,
108_2_S11,,STOP_108_2_S11,,20.693125,105.955185,,,0,,,0,,
108_2_S12,,STOP_108_2_S12,,20.696508,105.955956,,,0,,,0,,
108_2_S13,,STOP_108_2_S13,,20.700308,105.954506,,,0,,,0,,
108_2_S14,,STOP_108_2_S14,,20.703558,105.95134,,,0,,,0,,
108_2_S15,,STOP_108_2_S15,,20.708891,105.945236,,,0,,,0,,
108_2_S16,,STOP_108_2_S16,,20.708958,105.941986,,,0,,,0,,
108_2_S17,,STOP_108_2_S17,,20.712458,105.929688,,,0,,,0,,
108_2_S18,,STOP_108_2_S18,,20.715691,105.927719,,,0,,,0,,
108_2_S19,,STOP_108_2_S19,,20.718491,105.918709,,,0,,,0,,
108_2_S20,,STOP_108_2_S20,,20.71924,105.91169,,,0,,,0,,
108_2_S21,,STOP_108_2_S21,,20.721607,105.91169,,,0,,,0,,
108_2_S22,,STOP_108_2_S22,,20.731974,105.91227,,,0,,,0,,
108_2_S23,,STOP_108_2_S23,,20.737123,105.91304,,,0,,,0,,
108_2_S24,,STOP_108_2_S24,,20.74189,105.913254,,,0,,,0,,
108_2_S25,,STOP_108_2_S25,,20.746506,105.91169,,,0,,,0,,
108_2_S26,,STOP_108_2_S26,,20.753241,105.911354,,,0,,,0,,
108_2_S27,,STOP_108_2_S27,,20.763023,105.908752,,,0,,,0,,
108_2_S28,,STOP_108_2_S28,,20.769306,105.903473,,,0,,,0,,
108_2_S29,,STOP_108_2_S29,,20.773989,105.898674,,,0,,,0,,
108_2_S30,,STOP_108_2_S30,,20.785656,105.89222,,,0,,,0,,
108_2_S31,,STOP_108_2_S31,,20.796606,105.88694,,,0,,,0,,
108_2_S32,,STOP_108_2_S32,,20.806372,105.88382,,,0,,,0,,
108_2_S33,,STOP_108_2_S33,,20.823137,105.882088,,,0,,,0,,
108_2_S34,,STOP_108_2_S34,,20.830372,105.877975,,,0,,,0,,
108_2_S35,,STOP_108_2_S35,,20.842871,105.872742,,,0,,,0,,
108_2_S36,,STOP_108_2_S36,,20.854021,105.870193,,,0,,,0,,
108_2_S37,,STOP_108_2_S37,,20.864737,105.866821,,,0,,,0,,
10A_1_S1,,STOP_10A_1_S1,,21.040216,105.850792,,,0,,,0,,
10A_1_S2,,STOP_10A_1_S2,,21.041582,105.84919,,,0,,,0,,
10A_1_S3,,STOP_10A_1_S3,,21.042633,105.870605,,,0,,,0,,
10A_1_S4,,STOP_10A_1_S4,,21.045933,105.875824,,,0,,,0,,
10A_1_S5,,STOP_10A_1_S5,,21.047319,105.878693,,,0,,,0,,
10A_1_S6,,STOP_10A_1_S6,,21.048763,105.881607,,,0,,,0,,
10A_1_S7,,STOP_10A_1_S7,,21.0525,105.885841,,,0,,,0,,
10A_1_S8,,STOP_10A_1_S8,,21.056961,105.889534,,,0,,,0,,
10A_1_S9,,STOP_10A_1_S9,,21.061499,105.893906,,,0,,,0,,
10A_1_S10,,STOP_10A_1_S10,,21.064766,105.897087,,,0,,,0,,
10A_1_S11,,STOP_10A_1_S11,,21.068665,105.900826,,,0,,,0,,
10A_1_S12,,STOP_10A_1_S12,,21.074795,105.906883,,,0,,,0,,
10A_1_S13,,STOP_10A_1_S13,,21.079807,105.9114,,,0,,,0,,
10A_1_S14,,STOP_10A_1_S14,,21.08416,105.915733,,,0,,,0,,
10A_1_S15,,STOP_10A_1_S15,,21.088398,105.919975,,,0,,,0,,
10A_1_S16,,STOP_10A_1_S16,,21.092964,105.924408,,,0,,,0,,
10A_1_S17,,STOP_10A_1_S17,,21.095881,105.927338,,,0,,,0,,
10A_1_S18,,STOP_10A_1_S18,,21.0991,105.930809,,,0,,,0,,
10A_1_S19,,STOP_10A_1_S19,,21.105114,105.938042,,,0,,,0,,
10A_1_S20,,STOP_10A_1_S20,,21.110464,105.945686,,,0,,,0,,
10A_1_S21,,STOP_10A_1_S21,,21.113615,105.95137,,,0,,,0,,
10A_1_S22,,STOP_10A_1_S22,,21.11643,105.956406,,,0,,,0,,
10A_1_S23,,STOP_10A_1_S23,,21.119715,105.962318,,,0,,,0,,
10A_1_S24,,STOP_10A_1_S24,,21.122614,105.967384,,,0,,,0,,
10A_1_S25,,STOP_10A_1_S25,,21.124981,105.971519,,,0,,,0,,
10A_2_S1,,STOP_10A_2_S1,,21.124981,105.971519,,,0,,,0,,
10A_2_S2,,STOP_10A_2_S2,,21.121014,105.964439,,,0,,,0,,
10A_2_S3,,STOP_10A_2_S3,,21.11948,105.961685,,,0,,,0,,
10A_2_S4,,STOP_10A_2_S4,,21.117748,105.958588,,,0,,,0,,
10A_2_S5,,STOP_10A_2_S5,,21.114231,105.951874,,,0,,,0,,
10A_2_S6,,STOP_10A_2_S6,,21.105564,105.938225,,,0,,,0,,
10A_2_S7,,STOP_10A_2_S7,,21.09918,105.930702,,,0,,,0,,
10A_2_S8,,STOP_10A_2_S8,,21.096764,105.92794,,,0,,,0,,
10A_2_S9,,STOP_10A_2_S9,,21.092974,105.924286,,,0,,,0,,
10A_2_S10,,STOP_10A_2_S10,,21.088049,105.919456,,,0,,,0,,
10A_2_S11,,STOP_10A_2_S11,,21.084248,105.915672,,,0,,,0,,
10A_2_S12,,STOP_10A_2_S12,,21.080647,105.912071,,,0,,,0,,
10A_2_S13,,STOP_10A_2_S13,,21.074799,105.906525,,,0,,,0,,
10A_2_S14,,STOP_10A_2_S14,,21.068516,105.900291,,,0,,,0,,
10A_2_S15,,STOP_10A_2_S15,,21.065178,105.897186,,,0,,,0,,
10A_2_S16,,STOP_10A_2_S16,,21.061544,105.893707,,,0,,,0,,
10A_2_S17,,STOP_10A_2_S17,,21.058132,105.890259,,,0,,,0,,
10A_2_S18,,STOP_10A_2_S18,,21.052588,105.885597,,,0,,,0,,
10A_2_S19,,STOP_10A_2_S19,,21.049782,105.883057,,,0,,,0,,
10A_2_S20,,STOP_10A_2_S20,,21.045799,105.875122,,,0,,,0,,
10A_2_S21,,STOP_10A_2_S21,,21.042601,105.870285,,,0,,,0,,
10A_2_S22,,STOP_10A_2_S22,,21.041733,105.849304,,,0,,,0,,
10A_2_S23,,STOP_10A_2_S23,,21.040216,105.850792,,,0,,,0,,
10B_1_S1,,STOP_10B_1_S1,,21.043432,105.847656,,,0,,,0,,
10B_1_S2,,STOP_10B_1_S2,,21.041582,105.84919,,,0,,,0,,
10B_1_S3,,STOP_10B_1_S3,,21.037817,105.852592,,,0,,,0,,
10B_1_S4,,STOP_10B_1_S4,,21.042812,105.871033,,,0,,,0,,
10B_1_S5,,STOP_10B_1_S5,,21.045933,105.875824,,,0,,,0,,
10B_1_S6,,STOP_10B_1_S6,,21.047319,105.878693,,,0,,,0,,
10B_1_S7,,STOP_10B_1_S7,,21.048763,105.881607,,,0,,,0,,
10B_1_S8,,STOP_10B_1_S8,,21.0525,105.885841,,,0,,,0,,
10B_1_S9,,STOP_10B_1_S9,,21.056961,105.889534,,,0,,,0,,
10B_1_S10,,STOP_10B_1_S10,,21.061499,105.893906,,,0,,,0,,
10B_1_S11,,STOP_10B_1_S11,,21.064766,105.897087,,,0,,,0,,
10B_1_S12,,STOP_10B_1_S12,,21.068665,105.900826,,,0,,,0,,
10B_1_S13,,STOP_10B_1_S13,,21.074795,105.906883,,,0,,,0,,
10B_1_S14,,STOP_10B_1_S14,,21.079807,105.9114,,,0,,,0,,
10B_1_S15,,STOP_10B_1_S15,,21.08416,105.915733,,,0,,,0,,
10B_1_S16,,STOP_10B_1_S16,,21.088398,105.919975,,,0,,,0,,
10B_1_S17,,STOP_10B_1_S17,,21.092964,105.924408,,,0,,,0,,
10B_1_S18,,STOP_10B_1_S18,,21.095881,105.927338,,,0,,,0,,
10B_1_S19,,STOP_10B_1_S19,,21.09568,105.930374,,,0,,,0,,
10B_1_S20,,STOP_10B_1_S20,,21.088915,105.938309,,,0,,,0,,
10B_1_S21,,STOP_10B_1_S21,,21.085815,105.939606,,,0,,,0,,
10B_1_S22,,STOP_10B_1_S22,,21.083664,105.940041,,,0,,,0,,
10B_1_S23,,STOP_10B_1_S23,,21.080799,105.939407,,,0,,,0,,
10B_1_S24,,STOP_10B_1_S24,,21.076481,105.943192,,,0,,,0,,
10B_1_S25,,STOP_10B_1_S25,,21.062782,105.955238,,,0,,,0,,
10B_1_S26,,STOP_10B_1_S26,,21.062048,105.966423,,,0,,,0,,
10B_1_S27,,STOP_10B_1_S27,,21.061098,105.982185,,,0,,,0,,
10B_2_S1,,STOP_10B_2_S1,,21.061098,105.982185,,,0,,,0,,
10B_2_S2,,STOP_10B_2_S2,,21.062115,105.965508,,,0,,,0,,
10B_2_S3,,STOP_10B_2_S3,,21.062733,105.955956,,,0,,,0,,
10B_2_S4,,STOP_10B_2_S4,,21.076815,105.942841,,,0,,,0,,
10B_2_S5,,STOP_10B_2_S5,,21.081694,105.939606,,,0,,,0,,
10B_2_S6,,STOP_10B_2_S6,,21.083231,105.939987,,,0,,,0,,
10B_2_S7,,STOP_10B_2_S7,,21.086664,105.939491,,,0,,,0,,
10B_2_S8,,STOP_10B_2_S8,,21.089222,105.93811,,,0,,,0,,
10B_2_S9,,STOP_10B_2_S9,,21.095448,105.930878,,,0,,,0,,
10B_2_S10,,STOP_10B_2_S10,,21.096764,105.92794,,,0,,,0,,
10B_2_S11,,STOP_10B_2_S11,,21.092974,105.924286,,,0,,,0,,
10B_2_S12,,STOP_10B_2_S12,,21.088049,105.919456,,,0,,,0,,
10B_2_S13,,STOP_10B_2_S13,,21.084248,105.915672,,,0,,,0,,
10B_2_S14,,STOP_10B_2_S14,,21.080647,105.912071,,,0,,,0,,
10B_2_S15,,STOP_10B_2_S15,,21.074799,105.906525,,,0,,,0,,
10B_2_S16,,STOP_10B_2_S16,,21.068516,105.900291,,,0,,,0,,
10B_2_S17,,STOP_10B_2_S17,,21.065178,105.897186,,,0,,,0,,
10B_2_S18,,STOP_10B_2_S18,,21.061544,105.893707,,,0,,,0,,
10B_2_S19,,STOP_10B_2_S19,,21.058132,105.890259,,,0,,,0,,
10B_2_S20,,STOP_10B_2_S20,,21.052588,105.885597,,,0,,,0,,
10B_2_S21,,STOP_10B_2_S21,,21.04995,105.883308,,,0,,,0,,
10B_2_S22,,STOP_10B_2_S22,,21.045799,105.875122,,,0,,,0,,
10B_2_S23,,STOP_10B_2_S23,,21.042601,105.870285,,,0,,,0,,
10B_2_S24,,STOP_10B_2_S24,,21.037966,105.852821,,,0,,,0,,
10B_2_S25,,STOP_10B_2_S25,,21.041733,105.849304,,,0,,,0,,
10B_2_S26,,STOP_10B_2_S26,,21.043432,105.847656,,,0,,,0,,
11_1_S1,,STOP_11_1_S1,,21.017483,105.843689,,,0,,,0,,
11_1_S2,,STOP_11_1_S2,,21.017454,105.844803,,,0,,,0,,
11_1_S3,,STOP_11_1_S3,,21.018467,105.847206,,,0,,,0,,
11_1_S4,,STOP_11_1_S4,,21.02216,105.848801,,,0,,,0,,
11_1_S5,,STOP_11_1_S5,,21.023899,105.856659,,,0,,,0,,
11_1_S6,,STOP_11_1_S6,,21.026983,105.856056,,,0,,,0,,
11_1_S7,,STOP_11_1_S7,,21.032232,105.855515,,,0,,,0,,
11_1_S8,,STOP_11_1_S8,,21.034832,105.854538,,,0,,,0,,
11_1_S9,,STOP_11_1_S9,,21.037817,105.852592,,,0,,,0,,
11_1_S10,,STOP_11_1_S10,,21.0427,105.865105,,,0,,,0,,
11_1_S11,,STOP_11_1_S11,,21.044899,105.867554,,,0,,,0,,
11_1_S12,,STOP_11_1_S12,,21.046465,105.870506,,,0,,,0,,
11_1_S13,,STOP_11_1_S13,,21.049299,105.875809,,,0,,,0,,
11_1_S14,,STOP_11_1_S14,,21.0525,105.885841,,,0,,,0,,
11_1_S15,,STOP_11_1_S15,,21.053366,105.889236,,,0,,,0,,
11_1_S16,,STOP_11_1_S16,,21.050133,105.89167,,,0,,,0,,
11_1_S17,,STOP_11_1_S17,,21.046415,105.89402,,,0,,,0,,
11_1_S18,,STOP_11_1_S18,,21.038616,105.89814,,,0,,,0,,
11_1_S19,,STOP_11_1_S19,,21.032,105.909592,,,0,,,0,,
11_1_S20,,STOP_11_1_S20,,21.030016,105.914307,,,0,,,0,,
11_1_S21,,STOP_11_1_S21,,21.028366,105.919914,,,0,,,0,,
11_1_S22,,STOP_11_1_S22,,21.023716,105.93174,,,0,,,0,,
11_1_S23,,STOP_11_1_S23,,21.021915,105.936218,,,0,,,0,,
11_1_S24,,STOP_11_1_S24,,21.018833,105.936874,,,0,,,0,,
11_1_S25,,STOP_11_1_S25,,21.013367,105.935974,,,0,,,0,,
11_1_S26,,STOP_11_1_S26,,21.0091,105.933838,,,0,,,0,,
11_1_S27,,STOP_11_1_S27,,21.005217,105.932625,,,0,,,0,,
11_2_S1,,STOP_11_2_S1,,21.005217,105.932625,,,0,,,0,,
11_2_S2,,STOP_11_2_S2,,21.009283,105.933922,,,0,,,0,,
11_2_S3,,STOP_11_2_S3,,21.013916,105.936188,,,0,,,0,,
11_2_S4,,STOP_11_2_S4,,21.017584,105.936623,,,0,,,0,,
11_2_S5,,STOP_11_2_S5,,21.0217,105.93734,,,0,,,0,,
11_2_S6,,STOP_11_2_S6,,21.027399,105.923607,,,0,,,0,,
11_2_S7,,STOP_11_2_S7,,21.02915,105.918221,,,0,,,0,,
11_2_S8,,STOP_11_2_S8,,21.030167,105.914642,,,0,,,0,,
11_2_S9,,STOP_11_2_S9,,21.033466,105.907326,,,0,,,0,,
11_2_S10,,STOP_11_2_S10,,21.038898,105.898308,,,0,,,0,,
11_2_S11,,STOP_11_2_S11,,21.045265,105.895126,,,0,,,0,,
11_2_S12,,STOP_11_2_S12,,21.050682,105.891838,,,0,,,0,,
11_2_S13,,STOP_11_2_S13,,21.053499,105.889626,,,0,,,0,,
11_2_S14,,STOP_11_2_S14,,21.052588,105.885597,,,0,,,0,,
11_2_S15,,STOP_11_2_S15,,21.049782,105.883057,,,0,,,0,,
11_2_S16,,STOP_11_2_S16,,21.048449,105.878304,,,0,,,0,,
11_2_S17,,STOP_11_2_S17,,21.046049,105.869576,,,0,,,0,,
11_2_S18,,STOP_11_2_S18,,21.042049,105.865044,,,0,,,0,,
11_2_S19,,STOP_11_2_S19,,21.037966,105.852821,,,0,,,0,,
11_2_S20,,STOP_11_2_S20,,21.033716,105.854256,,,0,,,0,,
11_2_S21,,STOP_11_2_S21,,21.028366,105.855492,,,0,,,0,,
11_2_S22,,STOP_11_2_S22,,21.022932,105.85421,,,0,,,0,,
11_2_S23,,STOP_11_2_S23,,21.021751,105.850616,,,0,,,0,,
11_2_S24,,STOP_11_2_S24,,21.0231,105.845856,,,0,,,0,,
11_2_S25,,STOP_11_2_S25,,21.023535,105.84127,,,0,,,0,,
11_2_S26,,STOP_11_2_S26,,21.017483,105.843689,,,0,,,0,,
12_1_S1,,STOP_12_1_S1,,21.040766,105.797241,,,0,,,0,,
12_1_S2,,STOP_12_1_S2,,21.037466,105.801292,,,0,,,0,,
12_1_S3,,STOP_12_1_S3,,21.03574,105.803581,,,0,,,0,,
12_1_S4,,STOP_12_1_S4,,21.032665,105.808556,,,0,,,0,,
12_1_S5,,STOP_12_1_S5,,21.027199,105.811775,,,0,,,0,,
12_1_S6,,STOP_12_1_S6,,21.022449,105.809212,,,0,,,0,,
12_1_S7,,STOP_12_1_S7,,21.018456,105.806885,,,0,,,0,,
12_1_S8,,STOP_12_1_S8,,21.01845,105.807259,,,0,,,0,,
12_1_S9,,STOP_12_1_S9,,21.019432,105.809456,,,0,,,0,,
12_1_S10,,STOP_12_1_S10,,21.017483,105.813408,,,0,,,0,,
12_1_S11,,STOP_12_1_S11,,21.01605,105.815895,,,0,,,0,,
12_1_S12,,STOP_12_1_S12,,21.014767,105.817627,,,0,,,0,,
12_1_S13,,STOP_12_1_S13,,21.010233,105.822823,,,0,,,0,,
12_1_S14,,STOP_12_1_S14,,21.008984,105.825455,,,0,,,0,,
12_1_S15,,STOP_12_1_S15,,21.007162,105.829323,,,0,,,0,,
12_1_S16,,STOP_12_1_S16,,21.003050000000002,105.829742,,,0,,,0,,
12_1_S17,,STOP_12_1_S17,,20.996433,105.82991,,,0,,,0,,
12_1_S18,,STOP_12_1_S18,,20.9932,105.831894,,,0,,,0,,
12_1_S19,,STOP_12_1_S19,,20.989735,105.830261,,,0,,,0,,
12_1_S20,,STOP_12_1_S20,,20.987251,105.832039,,,0,,,0,,
12_1_S21,,STOP_12_1_S21,,20.984884,105.833321,,,0,,,0,,
12_1_S22,,STOP_12_1_S22,,20.984484,105.840759,,,0,,,0,,
12_1_S23,,STOP_12_1_S23,,20.980635,105.840691,,,0,,,0,,
12_1_S24,,STOP_12_1_S24,,20.976517,105.840622,,,0,,,0,,
12_1_S25,,STOP_12_1_S25,,20.972034,105.840607,,,0,,,0,,
12_1_S26,,STOP_12_1_S26,,20.965128,105.841675,,,0,,,0,,
12_1_S27,,STOP_12_1_S27,,20.960314,105.842026,,,0,,,0,,
12_1_S28,,STOP_12_1_S28,,20.955235,105.843056,,,0,,,0,,
12_1_S29,,STOP_12_1_S29,,20.952385,105.843658,,,0,,,0,,
12_1_S30,,STOP_12_1_S30,,20.946802,105.844009,,,0,,,0,,
12_1_S31,,STOP_12_1_S31,,20.942535,105.843704,,,0,,,0,,
12_1_S32,,STOP_12_1_S32,,20.939152,105.844124,,,0,,,0,,
12_1_S33,,STOP_12_1_S33,,20.935553,105.845573,,,0,,,0,,
12_1_S34,,STOP_12_1_S34,,20.932436,105.846809,,,0,,,0,,
12_1_S35,,STOP_12_1_S35,,20.927052,105.849144,,,0,,,0,,
12_1_S36,,STOP_12_1_S36,,20.924202,105.848038,,,0,,,0,,
12_1_S37,,STOP_12_1_S37,,20.923351,105.844559,,,0,,,0,,
12_1_S38,,STOP_12_1_S38,,20.927402,105.83696,,,0,,,0,,
12_1_S39,,STOP_12_1_S39,,20.924885,105.834709,,,0,,,0,,
12_1_S40,,STOP_12_1_S40,,20.919918,105.833359,,,0,,,0,,
12_1_S41,,STOP_12_1_S41,,20.915586,105.832054,,,0,,,0,,
12_1_S42,,STOP_12_1_S42,,20.908436,105.830223,,,0,,,0,,
12_2_S1,,STOP_12_2_S1,,20.908436,105.830223,,,0,,,0,,
12_2_S2,,STOP_12_2_S2,,20.917469,105.83271,,,0,,,0,,
12_2_S3,,STOP_12_2_S3,,20.919918,105.833359,,,0,,,0,,
12_2_S4,,STOP_12_2_S4,,20.925552,105.834892,,,0,,,0,,
12_2_S5,,STOP_12_2_S5,,20.927168,105.837311,,,0,,,0,,
12_2_S6,,STOP_12_2_S6,,20.923319,105.84494,,,0,,,0,,
12_2_S7,,STOP_12_2_S7,,20.924286,105.848709,,,0,,,0,,
12_2_S8,,STOP_12_2_S8,,20.92697,105.849411,,,0,,,0,,
12_2_S9,,STOP_12_2_S9,,20.93219,105.847145,,,0,,,0,,
12_2_S10,,STOP_12_2_S10,,20.935701,105.845787,,,0,,,0,,
12_2_S11,,STOP_12_2_S11,,20.939335,105.844337,,,0,,,0,,
12_2_S12,,STOP_12_2_S12,,20.944401,105.844406,,,0,,,0,,
